listing_id,neighborhood,room_type,stay_nights
73499,Manhattan,Entire home,5.44
4967,Brooklyn,Private room,1
67603,Bronx,Private room,3.96
64079,Manhattan,Shared room,2.72
73231,Brooklyn,Private room,3.11
6598,Bronx,Private room,3.06
59373,Queens,Entire home,6.8
3812,Queens,Entire home,4.36
63643,Staten Island,Shared room,2.4
19330,Bronx,Entire home,4.8
12411,Brooklyn,Entire home,1
51037,Staten Island,Shared room,1
50820,Manhattan,Entire home,5.0
5475,Queens,Entire home,4.9
71839,Queens,Private room,5.31
76077,Manhattan,Shared room,1.11
77957,Queens,Private room,6.55
98973,Staten Island,Private room,4.8
69341,Staten Island,Private room,5.09
74693,Bronx,Entire home,8.05
41033,Staten Island,Entire home,6.95
4898,Brooklyn,Entire home,1.93
91865,Queens,Entire home,7.19
84061,Queens,Entire home,5.28
69267,Queens,Entire home,1.75
19273,Staten Island,Entire home,2.32
62636,Staten Island,Private room,5.22
70088,Brooklyn,Entire home,5.9
25401,Staten Island,Private room,1
27385,Brooklyn,Private room,6.1
40365,Bronx,Private room,5.37
72624,Bronx,Private room,1
62789,Staten Island,Private room,3.04
5299,Brooklyn,Private room,1.35
89474,Bronx,Entire home,4.95
4429,Brooklyn,Private room,7.23
16273,Bronx,Private room,4.37
73259,Bronx,Private room,7.19
80080,Staten Island,Entire home,4.49
44383,Bronx,Entire home,7.98
12842,Queens,Entire home,6.88
68922,Bronx,Entire home,3.59
79290,Brooklyn,Private room,2.32
57500,Bronx,Private room,6.12
11470,Brooklyn,Shared room,1.38
36987,Manhattan,Entire home,6.1
31007,Queens,Private room,1.7
88206,Brooklyn,Entire home,1.81
79726,Staten Island,Entire home,7.83
45009,Queens,Private room,2.86
19735,Queens,Entire home,6.4
99173,Brooklyn,Private room,4.33
73414,Queens,Private room,4.51
8811,Bronx,Private room,5.76
30218,Staten Island,Entire home,2.74
49266,Brooklyn,Private room,2.76
26328,Bronx,Private room,2.94
23326,Queens,Shared room,1.85
42158,Staten Island,Private room,6.26
89094,Bronx,Entire home,1
40547,Staten Island,Entire home,8.12
43367,Staten Island,Shared room,5.89
7279,Manhattan,Entire home,3.57
67296,Staten Island,Private room,4.83
93822,Queens,Private room,6.05
6201,Bronx,Private room,3.8
7377,Brooklyn,Private room,7.79
54595,Brooklyn,Entire home,3.1
97184,Manhattan,Private room,3.28
45362,Staten Island,Private room,3.82
26358,Staten Island,Shared room,1.88
60407,Bronx,Private room,4.29
63877,Manhattan,Entire home,5.1
43420,Queens,Entire home,3.19
86951,Manhattan,Private room,5.18
87472,Queens,Entire home,4.23
32558,Staten Island,Private room,2.53
47917,Bronx,Private room,2.18
73945,Staten Island,Private room,4.23
72652,Manhattan,Entire home,2.64
24051,Bronx,Shared room,4.2
46206,Bronx,Shared room,2.67
36247,Staten Island,Entire home,9.66
5665,Queens,Entire home,4.24
81213,Queens,Entire home,4.21
54039,Staten Island,Entire home,4.91
8393,Bronx,Entire home,7.0
25095,Brooklyn,Entire home,5.93
15791,Brooklyn,Private room,4.67
47081,Manhattan,Private room,1.0
58174,Bronx,Private room,1.38
91441,Manhattan,Entire home,3.12
81636,Queens,Entire home,6.94
33672,Bronx,Private room,3.06
66486,Manhattan,Entire home,4.83
89355,Brooklyn,Private room,3.81
52013,Manhattan,Entire home,4.32
2293,Staten Island,Entire home,6.47
38412,Manhattan,Private room,3.2
3682,Staten Island,Private room,4.61
94047,Bronx,Private room,2.04
27459,Staten Island,Private room,1
3800,Bronx,Entire home,5.55
39248,Manhattan,Entire home,6.42
71294,Staten Island,Private room,8.4
97243,Brooklyn,Private room,1.8
55968,Staten Island,Entire home,1.98
28234,Queens,Private room,5.38
99042,Queens,Private room,1
57127,Bronx,Entire home,5.38
74444,Queens,Shared room,2.17
48195,Queens,Entire home,2.7
50916,Manhattan,Private room,3.81
96804,Bronx,Private room,2.21
84159,Queens,Entire home,1
67372,Staten Island,Private room,4.67
19421,Brooklyn,Private room,6.17
53199,Manhattan,Entire home,1
48445,Queens,Entire home,8.52
30577,Queens,Entire home,5.34
20894,Brooklyn,Entire home,1.39
70039,Manhattan,Entire home,3.42
60133,Bronx,Entire home,3.8
3058,Queens,Private room,4.63
57663,Bronx,Private room,5.26
18988,Manhattan,Entire home,4.54
97927,Queens,Entire home,1.77
69393,Bronx,Shared room,5.09
9280,Manhattan,Entire home,1.61
4916,Staten Island,Shared room,1
71866,Staten Island,Entire home,3.63
34516,Queens,Entire home,6.65
53353,Brooklyn,Private room,6.13
20929,Queens,Entire home,4.38
80980,Staten Island,Shared room,1.63
21182,Brooklyn,Private room,5.38
37229,Bronx,Entire home,2.31
87660,Bronx,Entire home,4.76
98377,Staten Island,Entire home,3.05
61420,Manhattan,Private room,4.73
10308,Bronx,Private room,1
62091,Queens,Private room,1
60557,Queens,Entire home,4.26
25561,Brooklyn,Private room,1.8
89521,Queens,Entire home,2.35
64701,Manhattan,Entire home,7.03
13716,Brooklyn,Entire home,3.88
13029,Queens,Private room,1.42
35887,Queens,Entire home,2.84
94914,Queens,Private room,1
31418,Manhattan,Entire home,4.93
8457,Manhattan,Entire home,9.51
19567,Queens,Entire home,7.06
18622,Bronx,Private room,2.27
43446,Manhattan,Private room,1.49
34680,Manhattan,Private room,1
37519,Staten Island,Entire home,6.04
83836,Brooklyn,Shared room,1.65
68531,Manhattan,Entire home,5.27
15315,Queens,Entire home,6.94
66031,Manhattan,Entire home,2.94
62239,Staten Island,Entire home,9.79
14039,Staten Island,Private room,2.31
48103,Manhattan,Private room,2.31
10054,Manhattan,Entire home,6.03
21635,Manhattan,Private room,1.7
38205,Queens,Entire home,6.72
73420,Brooklyn,Private room,1
43151,Manhattan,Entire home,1.75
99460,Bronx,Entire home,9.72
77462,Queens,Private room,3.96
37214,Staten Island,Private room,2.79
72931,Queens,Private room,5.59
10849,Queens,Private room,6.91
46864,Bronx,Entire home,5.96
10713,Queens,Private room,5.81
43416,Staten Island,Private room,2.57
59186,Staten Island,Entire home,5.17
57125,Brooklyn,Private room,4.37
29857,Bronx,Entire home,4.63
99017,Brooklyn,Private room,1.0
24018,Manhattan,Shared room,1.54
29795,Staten Island,Entire home,6.66
14635,Manhattan,Entire home,5.23
90048,Brooklyn,Private room,8.64
35229,Queens,Private room,4.43
19530,Staten Island,Private room,2.42
77573,Staten Island,Private room,2.19
69408,Manhattan,Entire home,2.8
23412,Bronx,Entire home,7.88
80902,Bronx,Entire home,3.86
69774,Staten Island,Entire home,9.3
98885,Queens,Private room,6.55
1669,Queens,Shared room,3.15
77194,Manhattan,Private room,2.69
89238,Staten Island,Private room,1
73896,Brooklyn,Entire home,1
74211,Queens,Entire home,4.51
60131,Bronx,Private room,4.09
45104,Queens,Entire home,2.04
44906,Queens,Shared room,3.6
27066,Brooklyn,Entire home,5.4
25804,Brooklyn,Shared room,1.44
74359,Manhattan,Entire home,3.38
14819,Manhattan,Private room,1.56
60840,Queens,Entire home,8.3
52017,Brooklyn,Private room,3.17
5166,Queens,Entire home,4.75
91247,Brooklyn,Private room,1
81672,Brooklyn,Entire home,6.42
18432,Staten Island,Entire home,5.13
12267,Manhattan,Shared room,1.87
36739,Brooklyn,Entire home,1.52
36291,Bronx,Private room,1.91
97970,Brooklyn,Entire home,8.45
54553,Bronx,Private room,1.21
71926,Staten Island,Entire home,10.81
94599,Staten Island,Entire home,5.57
47914,Manhattan,Private room,4.77
61675,Manhattan,Shared room,4.5
46056,Manhattan,Private room,5.01
53345,Bronx,Private room,3.39
19124,Staten Island,Private room,6.16
59918,Queens,Entire home,7.19
97361,Queens,Private room,2.0
24252,Queens,Private room,2.84
63578,Brooklyn,Entire home,1
79212,Manhattan,Private room,1
5854,Brooklyn,Entire home,1.25
44903,Queens,Entire home,4.87
1276,Manhattan,Shared room,3.03
30103,Staten Island,Entire home,4.98
74436,Queens,Entire home,8.21
29717,Bronx,Private room,4.12
47792,Bronx,Private room,1
52626,Bronx,Private room,2.0
74960,Queens,Private room,1.78
94178,Staten Island,Entire home,3.2
49830,Bronx,Private room,4.58
38479,Queens,Private room,2.44
79818,Staten Island,Shared room,3.57
62677,Bronx,Shared room,1.61
58950,Manhattan,Private room,5.01
55301,Bronx,Entire home,1
84488,Queens,Shared room,3.25
99581,Brooklyn,Entire home,2.21
62985,Manhattan,Entire home,5.96
14077,Staten Island,Shared room,4.32
96695,Manhattan,Entire home,3.57
12743,Bronx,Entire home,1
58878,Queens,Private room,4.6
46408,Brooklyn,Private room,3.41
11765,Manhattan,Private room,1.62
37514,Queens,Shared room,1
75510,Brooklyn,Private room,4.07
35323,Queens,Private room,1.03
11290,Manhattan,Entire home,1
11412,Brooklyn,Private room,6.28
13061,Brooklyn,Private room,1.75
9918,Staten Island,Entire home,6.61
60965,Queens,Entire home,3.34
97699,Bronx,Shared room,2.66
56721,Queens,Private room,5.84
2768,Brooklyn,Entire home,2.45
57870,Brooklyn,Private room,5.06
99575,Brooklyn,Entire home,7.46
7571,Queens,Entire home,5.39
47363,Staten Island,Entire home,9.27
13842,Staten Island,Entire home,1.38
36110,Brooklyn,Private room,4.62
84395,Staten Island,Entire home,3.04
28622,Bronx,Private room,2.97
33972,Staten Island,Private room,4.72
70657,Brooklyn,Entire home,6.2
36019,Bronx,Entire home,2.48
99432,Brooklyn,Entire home,5.02
90871,Manhattan,Entire home,2.52
24118,Brooklyn,Private room,1.45
20544,Queens,Shared room,1
9532,Manhattan,Entire home,1
6087,Staten Island,Entire home,4.16
36429,Queens,Private room,2.4
88827,Bronx,Entire home,2.08
46088,Manhattan,Entire home,7.17
2770,Brooklyn,Entire home,1.66
44902,Queens,Private room,2.25
14808,Queens,Entire home,1.42
98444,Staten Island,Entire home,5.8
56050,Bronx,Entire home,3.71
79730,Bronx,Entire home,7.05
71637,Staten Island,Entire home,4.23
16973,Manhattan,Shared room,1.26
60610,Staten Island,Private room,1
16240,Bronx,Shared room,2.26
21107,Manhattan,Entire home,9.83
83227,Queens,Entire home,7.06
87427,Queens,Private room,4.4
24523,Bronx,Entire home,4.07
68636,Queens,Entire home,5.28
97974,Bronx,Private room,2.71
86749,Bronx,Shared room,2.6
84925,Queens,Private room,2.15
38666,Bronx,Private room,4.14
71762,Queens,Entire home,8.09
95890,Bronx,Entire home,8.06
40885,Bronx,Entire home,1.66
13895,Bronx,Entire home,2.87
84753,Manhattan,Private room,2.19
30428,Brooklyn,Private room,2.55
43181,Manhattan,Entire home,5.95
3381,Queens,Shared room,3.97
86388,Manhattan,Private room,1
52121,Bronx,Private room,4.21
32752,Queens,Entire home,2.0
46448,Queens,Private room,4.95
17311,Bronx,Entire home,3.32
30867,Queens,Private room,1.07
62830,Bronx,Entire home,3.87
28387,Brooklyn,Private room,2.98
31614,Brooklyn,Private room,8.43
93839,Manhattan,Private room,4.4
31293,Brooklyn,Entire home,4.08
64491,Brooklyn,Private room,1.69
34808,Bronx,Private room,4.16
86586,Staten Island,Private room,3.61
7029,Staten Island,Entire home,3.45
8111,Bronx,Entire home,5.89
83983,Staten Island,Entire home,2.06
59966,Manhattan,Private room,3.29
31007,Queens,Private room,3.72
34658,Staten Island,Private room,5.01
64960,Brooklyn,Private room,5.88
67112,Staten Island,Shared room,3.68
95934,Brooklyn,Private room,1.7
98062,Queens,Entire home,6.39
47667,Staten Island,Shared room,5.37
53958,Staten Island,Private room,1.59
74629,Queens,Entire home,4.97
14407,Queens,Private room,5.4
67378,Staten Island,Private room,9.97
73800,Queens,Entire home,2.06
86630,Staten Island,Private room,1.22
69278,Queens,Shared room,1.26
4596,Manhattan,Private room,6.89
71407,Manhattan,Private room,4.97
81319,Queens,Private room,5.78
93771,Manhattan,Private room,4.04
34860,Queens,Entire home,1
5742,Manhattan,Private room,1.36
46838,Brooklyn,Entire home,1
12013,Queens,Entire home,7.33
65817,Queens,Private room,5.16
12965,Manhattan,Private room,2.25
61070,Queens,Shared room,1
51387,Bronx,Entire home,10.2
19200,Queens,Private room,3.3
88824,Bronx,Private room,1.33
3344,Queens,Entire home,4.02
54577,Bronx,Entire home,5.64
16482,Manhattan,Shared room,3.79
47539,Staten Island,Entire home,2.97
44745,Bronx,Private room,1
95371,Staten Island,Shared room,1.43
46857,Brooklyn,Private room,3.79
31842,Brooklyn,Private room,5.1
35111,Staten Island,Entire home,5.08
46541,Staten Island,Shared room,4.33
48882,Bronx,Entire home,2.63
21203,Staten Island,Entire home,3.77
48328,Brooklyn,Shared room,2.26
21598,Bronx,Private room,5.5
47284,Brooklyn,Entire home,2.14
37284,Manhattan,Entire home,3.95
89612,Manhattan,Private room,4.51
84834,Queens,Entire home,3.0
12043,Staten Island,Private room,5.27
71752,Queens,Private room,7.75
68599,Queens,Private room,7.23
51570,Staten Island,Private room,2.04
80913,Staten Island,Private room,3.61
34099,Bronx,Private room,3.03
55943,Brooklyn,Private room,3.27
24710,Queens,Entire home,6.7
85044,Queens,Entire home,5.93
38278,Bronx,Entire home,3.19
1339,Bronx,Entire home,6.19
83681,Manhattan,Entire home,8.33
4136,Manhattan,Private room,5.33
73644,Queens,Private room,4.85
31758,Brooklyn,Entire home,1.79
15627,Staten Island,Entire home,2.95
70559,Brooklyn,Entire home,4.96
66160,Queens,Private room,3.21
6323,Brooklyn,Entire home,3.2
79711,Queens,Private room,1.87
80125,Manhattan,Private room,4.11
64252,Queens,Private room,2.25
22057,Bronx,Entire home,5.3
79309,Brooklyn,Private room,4.94
65229,Queens,Entire home,7.85
97800,Bronx,Entire home,10.76
16122,Queens,Entire home,4.83
3665,Queens,Entire home,8.38
94551,Bronx,Private room,2.23
88981,Brooklyn,Entire home,3.4
73368,Bronx,Private room,1
52188,Staten Island,Entire home,2.95
17216,Queens,Shared room,3.42
9911,Brooklyn,Private room,7.14
54579,Staten Island,Entire home,2.75
25282,Bronx,Entire home,4.58
26356,Staten Island,Entire home,2.91
73695,Brooklyn,Entire home,1.11
18137,Brooklyn,Private room,1.06
70212,Bronx,Entire home,7.14
26041,Staten Island,Private room,5.12
67239,Brooklyn,Entire home,6.78
89426,Staten Island,Entire home,3.04
93529,Brooklyn,Entire home,2.53
74412,Brooklyn,Entire home,4.63
87707,Brooklyn,Private room,5.04
35192,Bronx,Entire home,4.02
1194,Bronx,Private room,2.43
74276,Manhattan,Entire home,7.44
69592,Brooklyn,Entire home,4.33
48314,Manhattan,Entire home,2.16
81685,Manhattan,Entire home,4.68
20090,Brooklyn,Private room,5.99
88217,Bronx,Entire home,1.54
73512,Bronx,Private room,3.96
87044,Bronx,Entire home,2.18
14318,Manhattan,Private room,1.74
65599,Manhattan,Entire home,4.72
69142,Queens,Entire home,2.32
98435,Brooklyn,Private room,1.5
2875,Staten Island,Entire home,4.39
69562,Bronx,Entire home,4.44
61542,Manhattan,Private room,1
29252,Bronx,Private room,4.95
94545,Brooklyn,Entire home,6.73
68155,Queens,Entire home,3.48
32844,Staten Island,Private room,3.35
56768,Queens,Entire home,1
32049,Queens,Entire home,4.89
91201,Manhattan,Entire home,2.83
34378,Queens,Entire home,2.69
83631,Manhattan,Entire home,5.84
65062,Staten Island,Private room,2.99
79848,Queens,Private room,4.28
86386,Manhattan,Private room,4.63
65470,Staten Island,Entire home,3.37
96881,Brooklyn,Private room,4.05
81637,Queens,Private room,2.03
76670,Staten Island,Entire home,5.8
45494,Brooklyn,Shared room,2.16
69299,Queens,Private room,5.81
63262,Bronx,Entire home,7.02
78029,Brooklyn,Private room,4.09
18673,Staten Island,Entire home,6.11
89533,Manhattan,Entire home,7.1
13788,Staten Island,Private room,2.08
69899,Queens,Entire home,5.07
26171,Brooklyn,Entire home,8.07
55175,Staten Island,Entire home,3.52
45888,Brooklyn,Shared room,1
64591,Staten Island,Private room,3.04
6565,Queens,Private room,1
43587,Staten Island,Entire home,5.4
41891,Brooklyn,Private room,2.51
50293,Staten Island,Entire home,1
66728,Queens,Private room,4.36
8259,Bronx,Private room,2.37
47072,Manhattan,Entire home,1.75
75804,Staten Island,Private room,3.13
81693,Bronx,Entire home,5.0
24774,Manhattan,Private room,3.55
77616,Bronx,Private room,4.19
23346,Bronx,Shared room,1.15
92586,Staten Island,Entire home,1.74
31181,Staten Island,Entire home,5.61
22447,Staten Island,Private room,4.41
90888,Brooklyn,Private room,1.73
31633,Brooklyn,Private room,4.46
51951,Manhattan,Entire home,5.74
29336,Brooklyn,Entire home,6.09
80847,Queens,Private room,2.03
41817,Queens,Entire home,4.1
78413,Manhattan,Entire home,6.25
78992,Brooklyn,Entire home,7.06
55345,Brooklyn,Entire home,9.25
35864,Queens,Shared room,1.94
46533,Bronx,Private room,2.44
56020,Brooklyn,Entire home,1
70159,Brooklyn,Private room,1
80419,Queens,Private room,5.97
19738,Bronx,Shared room,2.28
17708,Queens,Shared room,2.78
41064,Manhattan,Private room,1.44
22415,Manhattan,Entire home,3.34
77631,Staten Island,Private room,1
53012,Manhattan,Entire home,4.22
50963,Staten Island,Entire home,1
24711,Manhattan,Shared room,4.09
82895,Bronx,Private room,4.6
6307,Brooklyn,Private room,3.87
51294,Bronx,Entire home,6.78
52319,Bronx,Private room,2.83
28700,Bronx,Private room,1
87687,Brooklyn,Entire home,2.6
35300,Queens,Private room,4.46
31293,Queens,Entire home,3.41
16585,Bronx,Entire home,7.93
35695,Brooklyn,Entire home,3.98
71674,Manhattan,Entire home,10.33
31642,Staten Island,Shared room,2.1
56454,Queens,Private room,4.91
65840,Manhattan,Entire home,6.42
48049,Staten Island,Entire home,4.34
22807,Staten Island,Entire home,3.68
66938,Brooklyn,Private room,2.85
80894,Staten Island,Shared room,1
17099,Queens,Entire home,4.14
2745,Manhattan,Entire home,2.53
24167,Bronx,Entire home,5.75
29073,Bronx,Private room,1.47
45202,Queens,Entire home,6.73
96940,Brooklyn,Entire home,6.71
32150,Staten Island,Private room,4.6
96916,Bronx,Private room,4.62
40909,Bronx,Entire home,1
46534,Staten Island,Entire home,1.28
41018,Bronx,Entire home,8.15
50815,Staten Island,Shared room,2.89
99748,Brooklyn,Entire home,3.89
22908,Bronx,Entire home,2.45
15610,Manhattan,Shared room,2.13
52220,Queens,Private room,6.46
81714,Brooklyn,Shared room,1
